지역,시험종류,연도,회차,시험구분,임용예정기관,직군,직렬,직류,직급,대상,선발예정인원,접수인원,경쟁률(접수/선발),응시인원,응시율(%),경쟁률(응시/선발),필기합격인원,합격선,합격선기준,양성평등합격선,원본파일명,비고
인천,공무원,2024,1회,공개경쟁,시·구,,시설,건축,9급,기술계고,1,4,4.0:1,4,100.0,4.0:1,3,69.67,과목평균,,(붙임2)2024년도 인천광역시 지방공무원 임용시험 통계자료.pdf,
인천,공무원,2025,1회,공개경쟁,시·구,,행정,일반행정,7급,일반,2,417,208.5:1,212,50.8,106.0:1,4,86,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점430
인천,공무원,2025,1회,공개경쟁,강화군,,해양수산,선박항해,9급,일반,1,3,3.0:1,2,66.7,2.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,강화군,,해양수산,선박기관,9급,일반,1,1,1.0:1,0,0.0,0.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,임상병리,9급,일반,2,30,15.0:1,17,56.7,8.5:1,4,85,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점255
인천,공무원,2025,1회,공개경쟁,강화군,,의료기술,임상병리,9급,일반,2,8,4.0:1,5,62.5,2.5:1,1,80,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점240
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,방사선,9급,일반,1,24,24.0:1,15,62.5,15.0:1,4,80,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점240
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,물리치료,9급,일반,1,45,45.0:1,26,57.8,26.0:1,4,83.33,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점250
인천,공무원,2025,1회,공개경쟁,시·구,,의료기술,치위생,9급,일반,2,29,14.5:1,17,58.6,8.5:1,4,86.67,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점260
인천,공무원,2025,1회,공개경쟁,시·구,,공업,일반기계,9급,일반,1,2,2.0:1,1,50.0,1.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,시설,일반토목,9급,일반,1,1,1.0:1,1,100.0,1.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
인천,공무원,2025,1회,공개경쟁,시·구,,시설,건축,9급,일반,1,1,1.0:1,1,100.0,1.0:1,1,99.67,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,총점290
인천,공무원,2025,1회,공개경쟁,시·구,,시설관리,전기시설,9급,일반,1,2,2.0:1,2,100.0,2.0:1,0,,과목평균,,2025년도 인천광역시 지방공무원 7급 필기시험 통계자료(공개용).pdf,미선발
